"tilskuddsnummer";"tilskuddsmottakerOrganisasjonsnummer";"tilskuddsmottakerNavn";"kommunenummer";"kommune";"fylkesnummer";"fylke";"naeringskode1";"naeringskode2";"naeringskode3";"tilskuddsbelop";"tildelingsdato";"tilskuddsperiode";"sammenligningsperiode";"sumFasteUungaaeligeKostanderITilskuddsperioden";"omsetningITilskuddsperiode";"omsetningISammenligningsperiode";"justeringsfaktor";"uavhengigMedsignererOrganisasjonsnummer";"uavhengigMedsignererNavn"
"2021000121";"961103851";"HOLTAN INDUSTRIER AS";"3804";"SANDEFJORD";"3800";"Vestfold og Telemark";"78.200";"";"";"70052,43";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"178047,00";"3115958,00";"7115199,00";"0.70";"914954010";"HENKA REVISJON AS"
"2021000120";"932030802";"CARA SPORTSERVICE AS";"3807";"SKIEN";"3800";"Vestfold og Telemark";"46.900";"";"";"42294,41";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"83885,48";"327886,00";"805948,00";"0.85";"998711282";"KRAGERØ OG GRENLAND ØKONOMISERVICE AS"
"2021000119";"888053832";"VEST LYDSERVICE AS";"4614";"STORD";"4600";"Vestland";"77.390";"";"";"49360,49";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"175970,00";"393461,00";"656558,00";"0.70";"984388241";"TVEIT REGNSKAP AS"
"2021000118";"922695105";"SVERRE FARSTAD & CO AS";"1507";"ÅLESUND";"1500";"Møre og Romsdal";"70.220";"";"";"441011,76";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"1154269,00";"4423163,00";"11715887,00";"0.85";"922712298";"SHERPA OCEAN AS"
"2021000117";"922218064";"DRYAS AS";"0301";"OSLO";"0300";"Oslo";"74.200";"";"";"6037,12";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"13743,00";"100315,00";"269340,00";"0.70";"989400835";"M-REGNSKAP AS"
"2021000116";"981775163";"ADVOKAT MARIE AARSETH";"4601";"BERGEN";"4600";"Vestland";"69.100";"";"";"49233,63";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"100086,00";"122405,00";"290556,00";"0.85";"991966102";"APELTUN RÅD OG REGNSKAP AS"
"2021000115";"871079722";"ALLUM ENGINEERING AS";"3804";"SANDEFJORD";"3800";"Vestfold og Telemark";"71.129";"";"";"120481,99";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"372240,00";"2650097,00";"4929332,00";"0.70";"985156840";"MASTER REGNSKAP AS"
"2021000114";"911588560";"RESTAURANT 13 AS";"0301";"OSLO";"0300";"Oslo";"56.101";"";"";"341987,35";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"692815,00";"1293797,00";"4388303,00";"0.70";"999201016";"E-REVISJON AS"
"2021000113";"888053832";"VEST LYDSERVICE AS";"4614";"STORD";"4600";"Vestland";"77.390";"";"";"71915,58";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"173437,00";"582000,00";"1136326,00";"0.85";"984388241";"TVEIT REGNSKAP AS"
"2021000110";"996335518";"BAR VULKAN AS";"0301";"OSLO";"0300";"Oslo";"56.101";"";"";"498958,83";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"598008,00";"74568,00";"4054722,00";"0.85";"999201016";"E-REVISJON AS"
"2021000109";"983212808";"XACT BAR AS";"1804";"BODØ";"1800";"Nordland";"56.301";"";"";"49774,70";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"73958,00";"159723,00";"767088,00";"0.85";"917777616";"RESPONS REGNSKAP AS"
"2021000108";"983212808";"XACT BAR AS";"1804";"BODØ";"1800";"Nordland";"56.301";"";"";"23910,81";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"81269,00";"381606,00";"658295,00";"0.70";"917777616";"RESPONS REGNSKAP AS"
"2021000107";"912860361";"OH MY CUT AS";"0301";"OSLO";"0300";"Oslo";"96.020";"";"";"11432,15";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"43432,00";"90300,00";"144718,00";"0.70";"924486171";"CONTABILITA AS"
"2021000106";"967977284";"OSTERHAUSGATEN DØRER & VINDUER AS";"0301";"OSLO";"0300";"Oslo";"46.739";"";"";"22998,26";"2021-02-04T00:00";"september-oktober2020";"september-oktober2019";"61395,00";"246816,00";"530942,00";"0.70";"988714216";"ABC REGNSKAPSBYRÅ JADIDI"
"2021000105";"980634205";"FRU HAUGANS HOTEL AS";"1824";"VEFSN";"1800";"Nordland";"55.101";"";"";"679583,96";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"1970015,00";"7019236,00";"11813710,00";"0.85";"979526873";"BEDRIFTSPARTNER AS"
"2021000103";"994056344";"SUVEREN KOMMUNIKASJON AS";"3001";"HALDEN";"3000";"Viken";"74.102";"";"";"22942,75";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"78549,00";"638782,00";"1096170,00";"0.70";"935892910";"HALDEN BOLIGBYGGELAG"
"2021000102";"983466915";"COME ON TRAVEL AS";"3024";"BÆRUM";"3000";"Viken";"79.110";"";"";"34515,95";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"40607,00";"0,00";"1871987,00";"0.85";"966467967";"ROMERIKE REGNSKAP MYHRER AS"
"2021000101";"983466915";"COME ON TRAVEL AS";"3024";"BÆRUM";"3000";"Viken";"79.110";"";"";"25974,20";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"37106,00";"0,00";"11123534,00";"0.70";"966467967";"ROMERIKE REGNSKAP MYHRER AS"
"2021000100";"912891984";"HCH AS";"3801";"HORTEN";"3800";"Vestfold og Telemark";"56.101";"";"";"89577,90";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"181264,00";"686443,00";"1639830,00";"0.85";"915075223";"SYSTEM REGNSKAP AS"
"2021000099";"958474490";"ÅMOT BIL AS";"4227";"KVINESDAL";"4200";"Agder";"45.112";"";"";"54386,32";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"158576,00";"5087614,00";"8528974,00";"0.85";"993606650";"BDO AS"
"2021000098";"980447359";"KRAMBUA TRONDHEIM AS";"5001";"TRONDHEIM";"5000";"Trøndelag Trööndelage";"56.101";"";"";"204431,89";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"401693,00";"1927760,00";"4804220,00";"0.85";"921235380";"KL ØKONOMI OG HR AS"
"2021000096";"913162234";"KONSERT TEKNIKK AS";"3001";"HALDEN";"3000";"Viken";"90.020";"";"";"19277,33";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"47954,00";"264655,00";"621665,00";"0.70";"982508029";"GP ØKONOMI AS"
"2021000095";"922760837";"GJØVIK ENTREPRENØR AS";"3407";"GJØVIK";"3400";"Innlandet";"43.120";"";"";"20470,03";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"93265,00";"280614,00";"408788,00";"0.70";"952666711";"DITT REGNSKAP AS"
"2021000094";"914345561";"TRIGGER OSLO AS";"0301";"OSLO";"0300";"Oslo";"70.220";"";"";"180756,10";"2021-03-01T00:00";"september-oktober2020";"september-oktober2019";"788743,00";"8181225,00";"12163319,00";"0.70";"994469665";"SAFE ACCOUNTING Khuram Shazad"
"2021000093";"913162234";"KONSERT TEKNIKK AS";"3001";"HALDEN";"3000";"Viken";"90.020";"";"";"18475,29";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"46954,00";"173935,00";"323849,00";"0.85";"982508029";"GP ØKONOMI AS"
"2021000092";"915911250";"SICI AS";"3025";"ASKER";"3000";"Viken";"69.100";"";"";"10275,35";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"25074,34";"55416,17";"133668,90";"0.70";"980029743";"LURØY BYGG OG REGNSKAP AS"
"2021000088";"923929118";"VIKA SUSHI AS";"0301";"OSLO";"0300";"Oslo";"56.101";"";"";"124595,99";"2021-01-18T00:00";"november-desember2020";"januar-februar2020";"236273,00";"917768,00";"2417717,00";"0.85";"999221394";"KJEDEREGNSKAP OG RÅDGIVNING AS"
"2021000087";"989358332";"RISDAL TOURING AS";"4219";"EVJE OG HORNNES";"4200";"Agder";"79.120";"";"";"87405,69";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"137148,00";"755407,00";"8434812,00";"0.70";"978616070";"LUNDENS REGNSKAPSSERVICE AS"
"2021000086";"920751504";"EVENT MANAGEMENT PRODUCTION AS";"0301";"OSLO";"0300";"Oslo";"79.903";"";"";"20981,71";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"137429,00";"322173,00";"484490,00";"0.70";"916101600";"UPDATED AS"
"2021000085";"989358332";"RISDAL TOURING AS";"4219";"EVJE OG HORNNES";"4200";"Agder";"79.120";"";"";"113703,81";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"135792,00";"36185,00";"2429112,00";"0.85";"978616070";"LUNDENS REGNSKAPSSERVICE AS"
"2021000084";"817285562";"GEIR PETERSEN AS";"5054";"INDRE FOSEN";"5000";"Trøndelag Trööndelage";"41.200";"";"";"46716,00";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"54960,00";"0,00";"53100,00";"0.85";"899560582";"REGNSKAP & RÅD AS"
"2021000083";"858670292";"HILLCO KULDE AS";"0301";"OSLO";"0300";"Oslo";"46.739";"";"";"47557,74";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"215055,00";"2558074,00";"3739423,00";"0.70";"976759206";"PAUL ERIK RAVLO"
"2021000082";"895780472";"C&J INVESTMENT AS";"4601";"BERGEN";"4600";"Vestland";"47.722";"";"";"37291,35";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"95961,00";"545281,00";"1225781,00";"0.70";"894915072";"SUMARUM AS"
"2021000081";"879980542";"SVALBARD BUSS OG TAXI AS";"2100";"SVALBARD";"";"";"49.320";"";"";"62071,27";"2021-01-19T00:00";"november-desember2020";"november-desember2019";"164931,00";"359569,00";"645269,00";"0.85";"918595759";"POLE POSITION ACCOUNTING AS"
"2021000080";"817285562";"GEIR PETERSEN AS";"5054";"INDRE FOSEN";"5000";"Trøndelag Trööndelage";"41.200";"";"";"38411,80";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"54874,00";"0,00";"68600,00";"0.70";"899560582";"REGNSKAP & RÅD AS"
"2021000079";"976579380";"RIE CONSULT AS";"0301";"OSLO";"0300";"Oslo";"71.129";"";"";"24865,12";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"58379,00";"441560,00";"885048,00";"0.85";"977343496";"WESTAND AS"
"2021000078";"915315429";"TØRST STAVANGER AS";"1103";"STAVANGER";"1100";"Rogaland";"56.102";"";"";"35941,07";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"99027,00";"525803,00";"917617,00";"0.85";"999221394";"KJEDEREGNSKAP OG RÅDGIVNING AS"
"2021000077";"916594380";"CARNAIN AS";"1122";"GJESDAL";"1100";"Rogaland";"62.020";"";"";"12284,30";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"17549,00";"0,00";"418100,00";"0.70";"918953515";"LIMA REGNSKAP AS"
"2021000076";"979795432";"POSTAABNERIET PUB & CAFE AS";"4642";"LÆRDAL";"4600";"Vestland";"56.101";"";"";"10770,27";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"21007,00";"50915,00";"128306,00";"0.85";"946430633";"Aurland Rekneskapskontor A/S"
"2021000075";"996971783";"RA AUDIO AS";"1576";"AURE";"1500";"Møre og Romsdal";"90.020";"";"";"8237,54";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"18167,00";"72124,00";"204760,00";"0.70";"938251878";"SPAREBANK 1 REGNSKAPSHUSET NORDVEST AS"
"2021000074";"976579380";"RIE CONSULT AS";"0301";"OSLO";"0300";"Oslo";"71.129";"";"";"19702,78";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"57620,00";"401100,00";"784150,00";"0.70";"977343496";"WESTAND AS"
"2021000073";"976778324";"ZIP AS";"5001";"TRONDHEIM";"5000";"Trøndelag Trööndelage";"47.710";"";"";"22019,13";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"74414,00";"298916,00";"517796,00";"0.70";"944850295";"MIDTBYEN REGNSKAP AS"
"2021000072";"913492110";"ANSNES BRYGGER EVENT AS";"5056";"HITRA";"5000";"Trøndelag Trööndelage";"79.903";"55.202";"";"119232,89";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"318894,00";"794259,00";"1418007,00";"0.85";"942442106";"KL REGNSKAP HITRA AS"
"2021000071";"913503538";"ALEKSANDERSEN LYD & LYS AS";"3446";"GRAN";"3400";"Innlandet";"90.020";"";"";"9686,09";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"24530,00";"353218,00";"659665,00";"0.85";"991606823";"ØKONOMITJENESTER INNLANDET AS"
"2021000070";"995191261";"RV SKOG OG MASKIN v/Svein Johnny Puntervold";"1112";"LUND";"1100";"Rogaland";"43.120";"";"";"10104,66";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"15500,00";"24600,00";"105560,00";"0.85";"987656190";"LUND REGNSKAPSKONTOR AS"
"2021000069";"996971783";"RA AUDIO AS";"1576";"AURE";"1500";"Møre og Romsdal";"90.020";"";"";"13589,21";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"28000,00";"149510,00";"348488,00";"0.85";"938251878";"SPAREBANK 1 REGNSKAPSHUSET NORDVEST AS"
"2021000068";"921400551";"BRYGGA SPORTSBAR AS";"1516";"ULSTEIN";"1500";"Møre og Romsdal";"56.301";"";"";"75716,98";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"226255,00";"724820,00";"1195500,00";"0.85";"880381962";"HASUND AS"
"2021000067";"922016852";"GLOBAL ENVIRO SOLUTIONS AS";"3049";"LIER";"3000";"Viken";"33.120";"";"";"17664,17";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"57286,00";"390310,00";"697606,00";"0.70";"975363791";"LIER REGNSKAP AS"
"2021000066";"914266920";"MESSEHALLEN ELEKTRISKE AS";"3030";"LILLESTRØM";"3000";"Viken";"43.210";"";"";"252012,08";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"389387,00";"831860,00";"11028885,00";"0.70";"962605435";"TORE DAG RAASOK"
"2021000065";"914266920";"MESSEHALLEN ELEKTRISKE AS";"3030";"LILLESTRØM";"3000";"Viken";"43.210";"";"";"242391,29";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"385808,00";"1014237,00";"3888055,00";"0.85";"962605435";"TORE DAG RAASOK"
"2021000064";"913503538";"ALEKSANDERSEN LYD & LYS AS";"3446";"GRAN";"3400";"Innlandet";"90.020";"";"";"8793,89";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"24530,00";"333688,00";"683978,00";"0.70";"991606823";"ØKONOMITJENESTER INNLANDET AS"
"2021000063";"987677058";"CREATIVE TECHNOLOGY NORWAY AS";"0301";"OSLO";"0300";"Oslo";"90.020";"";"";"521046,01";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"1345086,00";"2658084,00";"4883755,00";"0.85";"987260335";"VIEW LEDGER AS"
"2021000062";"970429433";"ST OLAV RENSERI UNN BIRKELAND";"3003";"SARPSBORG";"3000";"Viken";"96.010";"";"";"11723,05";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"44670,00";"210685,00";"304788,00";"0.85";"988714216";"ABC REGNSKAPSBYRÅ JADIDI"
"2021000061";"915491952";"GRØNLAND SKO AS";"0301";"OSLO";"0300";"Oslo";"47.721";"";"";"39956,82";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"79865,00";"268035,00";"651509,00";"0.85";"924486171";"CONTABILITA AS"
"2021000060";"970339469";"OLAV SVE";"5035";"STJØRDAL";"5000";"Trøndelag Trööndelage";"43.120";"";"";"13601,98";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"40220,00";"39672,00";"76754,00";"0.70";"970066373";"SKATVAL REGNSKAPSKONTOR SA"
"2021000059";"920843794";"ELISE CAFE AS";"0301";"OSLO";"0300";"Oslo";"56.101";"";"";"104152,61";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"136441,00";"96722,00";"948832,00";"0.85";"947341642";"Tandberg regnskapsbyrå AS"
"2021000058";"919510498";"ARMADILLO RESTAURANT AS";"1103";"STAVANGER";"1100";"Rogaland";"56.301";"";"";"86106,80";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"164962,00";"133735,00";"525864,00";"0.70";"919948329";"NUMBERS AS"
"2021000057";"914793165";"GEORG MARTINSEN HOLDING AS";"3803";"TØNSBERG";"3800";"Vestfold og Telemark";"46.180";"";"";"20908,49";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"40572,00";"74698,00";"283166,00";"0.70";"979561741";"DIN REGNSKAPSPARTNER AS"
"2021000056";"987394439";"NATUR OG UTFORDRING AS";"5401";"TROMSØ";"5400";"Troms og Finnmark Romsa ja Finnmárku";"93.291";"";"";"31609,45";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"48446,00";"34170,00";"503215,00";"0.70";"997233131";"FORTUNA REGNSKAP AS"
"2021000055";"921015445";"DROSJEEIER VANIK MARTIROSIAN";"3804";"SANDEFJORD";"3800";"Vestfold og Telemark";"49.320";"";"";"7633,39";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"33496,14";"212728,00";"315412,00";"0.70";"998867770";"SPAREBANK 1 REGNSKAPSHUSET BV AS"
"2021000054";"985251754";"BRILLEMANN AS";"3802";"HOLMESTRAND";"3800";"Vestfold og Telemark";"46.435";"";"";"15524,63";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"60828,00";"401504,00";"573791,00";"0.85";"935392667";"BDT VIKEN REGNSKAP AS"
"2021000053";"986776907";"HAVFRUA KRO Anne-Grete Jensen";"5401";"TROMSØ";"5400";"Troms og Finnmark Romsa ja Finnmárku";"56.101";"";"";"8551,21";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"32710,00";"116497,00";"168241,00";"0.85";"944225722";"VSK REGNSKAP AS"
"2021000052";"920024912";"TAPROOM AS";"3004";"FREDRIKSTAD";"3000";"Viken";"56.301";"";"";"84765,00";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"184598,00";"773156,00";"1681578,00";"0.85";"915334148";"ECIT SERVICES AS"
"2021000051";"987394439";"NATUR OG UTFORDRING AS";"5401";"TROMSØ";"5400";"Troms og Finnmark Romsa ja Finnmárku";"93.291";"";"";"29331,52";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"48446,00";"128404,00";"446299,00";"0.85";"997233131";"FORTUNA REGNSKAP AS"
"2021000050";"879980542";"SVALBARD BUSS OG TAXI AS";"2100";"SVALBARD";"";"";"49.320";"";"";"66675,90";"2021-01-19T00:00";"september-oktober2020";"september-oktober2019";"159056,00";"474363,00";"1182519,00";"0.70";"918595759";"POLE POSITION ACCOUNTING AS"
"2021000049";"919034408";"REGNSKAP I TROMS AS";"5422";"BALSFJORD";"5400";"Troms og Finnmark Romsa ja Finnmárku";"69.201";"";"";"18780,79";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"57995,00";"207904,00";"335861,00";"0.85";"996107485";"REVICOM AS"
"2021000048";"960984560";"ROLF LIE";"3007";"RINGERIKE";"3000";"Viken";"49.392";"";"";"268572,78";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"492579,00";"709229,00";"3207895,00";"0.70";"985684596";"FOKUS ØKONOMI AS"
"2021000047";"987677058";"CREATIVE TECHNOLOGY NORWAY AS";"0301";"OSLO";"0300";"Oslo";"90.020";"";"";"457877,25";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"1292420,00";"4989980,00";"10103482,00";"0.70";"987260335";"VIEW LEDGER AS"
"2021000046";"912039390";"SKO OG LÆR REPARASJON AS";"3020";"NORDRE FOLLO";"3000";"Viken";"95.230";"";"";"37250,79";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"125269,00";"266543,00";"409967,00";"0.85";"924486171";"CONTABILITA AS"
"2021000044";"979468458";"HOTEL LINK AS";"3025";"ASKER";"3000";"Viken";"82.300";"";"";"18531,36";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"61836,00";"5379800,00";"9407258,00";"0.70";"871647372";"NORDSTAA REGNSKAP AS"
"2021000043";"919505435";"BLYGEHARRY AS";"1103";"STAVANGER";"1100";"Rogaland";"56.301";"";"";"9454,84";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"33319,00";"161870,00";"272225,00";"0.70";"999221394";"KJEDEREGNSKAP OG RÅDGIVNING AS"
"2021000042";"896597302";"BENLINDA AS";"0301";"OSLO";"0300";"Oslo";"47.710";"";"";"87400,53";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"233306,00";"1675265,00";"2995431,00";"0.85";"924486171";"CONTABILITA AS"
"2021000041";"932030802";"CARA SPORTSERVICE AS";"3807";"SKIEN";"3800";"Vestfold og Telemark";"46.900";"";"";"39000,36";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"79433,76";"368852,00";"1235269,00";"0.70";"998711282";"KRAGERØ OG GRENLAND ØKONOMISERVICE AS"
"2021000040";"970339469";"OLAV SVE";"5035";"STJØRDAL";"5000";"Trøndelag Trööndelage";"43.120";"";"";"29687,88";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"40495,00";"11280,00";"82036,00";"0.85";"970066373";"SKATVAL REGNSKAPSKONTOR SA"
"2021000039";"979468458";"HOTEL LINK AS";"3025";"ASKER";"3000";"Viken";"82.300";"";"";"45823,20";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"61836,00";"1430861,00";"11162606,00";"0.85";"871647372";"NORDSTAA REGNSKAP AS"
"2021000038";"915781306";"LINDSTRØM HOTEL AS";"4642";"LÆRDAL";"4600";"Vestland";"55.101";"";"";"208783,08";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"303349,00";"40290,00";"2402367,00";"0.70";"952227904";"ØKONOMISERVICE AS"
"2021000037";"962995349";"ALTER EGO GRUPPEN AS";"0301";"OSLO";"0300";"Oslo";"56.101";"";"";"345985,66";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"942557,00";"1041622,00";"1833353,00";"0.85";"844396082";"VEKSTRA REGNSKAP ELVERUM AS"
"2021000036";"919034408";"REGNSKAP I TROMS AS";"5422";"BALSFJORD";"5400";"Troms og Finnmark Romsa ja Finnmárku";"69.201";"";"";"16845,78";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"56945,00";"326509,00";"565489,00";"0.70";"996107485";"REVICOM AS"
"2021000035";"911596016";"BJERKE OG HØGDA AS";"3028";"ENEBAKK";"3000";"Viken";"93.130";"";"";"36119,31";"2021-01-18T00:00";"november-desember2020";"november-desember2019";"135845,00";"171365,00";"305189,00";"0.85";"986112146";"COMPLETE CONSULTING AS"
"2021000034";"981601254";"NORSK BEDRIFTSMEGLING AS";"0301";"OSLO";"0300";"Oslo";"70.220";"";"";"17157,27";"2021-01-18T00:00";"september-oktober2020";"september-oktober2019";"48090,00";"190000,00";"387500,00";"0.70";"912508951";"INOXO REGNSKAP AS"
